school_code,time,pm1,pm2_5,pm10
medicinska-skola-uzice,2022-10-31T08:00:00,55.13,32.7,47.02
medicinska-skola-uzice,2022-10-31T07:00:00,51.72,28.94,41.08
medicinska-skola-uzice,2022-10-31T06:00:00,53.65,30.87,43.61
medicinska-skola-uzice,2022-10-31T05:00:00,40.45,16.56,24.12
medicinska-skola-uzice,2022-10-31T04:00:00,38.09,14.56,21.95
medicinska-skola-uzice,2022-10-31T03:00:00,37.07,14.01,21.44
medicinska-skola-uzice,2022-10-31T02:00:00,35.51,11.96,18.93
medicinska-skola-uzice,2022-10-31T01:00:00,38.13,14.75,22.39
medicinska-skola-uzice,2022-10-31T00:00:00,41.14,17.83,26.05
medicinska-skola-uzice,2022-10-30T23:00:00,45.99,23.03,32.36
medicinska-skola-uzice,2022-10-30T22:00:00,55.25,33.53,48.74
medicinska-skola-uzice,2022-10-30T21:00:00,61.47,39.01,56.09
medicinska-skola-uzice,2022-10-30T20:00:00,73.69,51.62,69.72
medicinska-skola-uzice,2022-10-30T19:00:00,89.44,68.44,85.12
medicinska-skola-uzice,2022-10-30T18:00:00,110.82,92.03,112.77
medicinska-skola-uzice,2022-10-30T17:00:00,145.79,132.0,161.17
medicinska-skola-uzice,2022-10-30T16:00:00,115.11,97.24,118.68
medicinska-skola-uzice,2022-10-30T15:00:00,73.31,50.79,67.16
medicinska-skola-uzice,2022-10-30T14:00:00,52.3,29.28,41.23
medicinska-skola-uzice,2022-10-30T13:00:00,50.19,26.64,37.09
medicinska-skola-uzice,2022-10-30T12:00:00,50.21,26.99,37.52
medicinska-skola-uzice,2022-10-30T11:00:00,52.9,30.07,42.77
medicinska-skola-uzice,2022-10-30T10:00:00,51.66,28.78,40.57
medicinska-skola-uzice,2022-10-30T09:00:00,50.71,27.9,39.93
medicinska-skola-uzice,2022-10-30T08:00:00,52.65,30.58,44.4
medicinska-skola-uzice,2022-10-30T07:00:00,49.34,26.28,37.06
medicinska-skola-uzice,2022-10-30T06:00:00,48.78,25.46,35.63
medicinska-skola-uzice,2022-10-30T05:00:00,44.7,20.77,28.66
medicinska-skola-uzice,2022-10-30T04:00:00,44.94,21.08,29.17
medicinska-skola-uzice,2022-10-30T03:00:00,47.57,23.69,32.46
medicinska-skola-uzice,2022-10-30T02:00:00,45.55,22.01,30.64
medicinska-skola-uzice,2022-10-30T01:00:00,45.78,22.29,30.97
medicinska-skola-uzice,2022-10-30T00:00:00,49.11,26.16,36.3
medicinska-skola-uzice,2022-10-29T23:00:00,53.72,31.46,45.51
medicinska-skola-uzice,2022-10-29T22:00:00,61.49,39.77,57.11
medicinska-skola-uzice,2022-10-29T21:00:00,64.43,42.51,61.12
medicinska-skola-uzice,2022-10-29T20:00:00,67.77,45.81,65.17
medicinska-skola-uzice,2022-10-29T19:00:00,80.43,59.06,76.52
medicinska-skola-uzice,2022-10-29T18:00:00,94.98,77.02,96.2
medicinska-skola-uzice,2022-10-29T17:00:00,86.78,66.9,83.69
medicinska-skola-uzice,2022-10-29T16:00:00,91.36,72.1,89.78
medicinska-skola-uzice,2022-10-29T15:00:00,54.68,32.49,46.99
medicinska-skola-uzice,2022-10-29T14:00:00,43.66,20.25,28.92
medicinska-skola-uzice,2022-10-29T13:00:00,31.2,7.72,13.4
medicinska-skola-uzice,2022-10-29T12:00:00,33.27,9.67,15.45
medicinska-skola-uzice,2022-10-29T11:00:00,34.71,11.14,17.54
medicinska-skola-uzice,2022-10-29T10:00:00,49.53,26.72,37.46
medicinska-skola-uzice,2022-10-29T09:00:00,51.55,28.87,41.11
medicinska-skola-uzice,2022-10-29T08:00:00,56.95,34.92,50.44
medicinska-skola-uzice,2022-10-29T07:00:00,53.85,31.13,44.27
medicinska-skola-uzice,2022-10-29T06:00:00,54.34,32.32,46.12
medicinska-skola-uzice,2022-10-29T05:00:00,52.8,30.01,42.42
medicinska-skola-uzice,2022-10-29T04:00:00,48.59,25.01,34.75
medicinska-skola-uzice,2022-10-29T03:00:00,45.44,21.54,30.04
medicinska-skola-uzice,2022-10-29T02:00:00,45.46,21.71,30.0
medicinska-skola-uzice,2022-10-29T01:00:00,46.93,23.66,32.55
medicinska-skola-uzice,2022-10-29T00:00:00,48.9,25.85,36.23
medicinska-skola-uzice,2022-10-28T23:00:00,53.9,31.03,44.34
medicinska-skola-uzice,2022-10-28T22:00:00,61.76,39.76,57.02
medicinska-skola-uzice,2022-10-28T21:00:00,72.63,53.3,71.84
medicinska-skola-uzice,2022-10-28T20:00:00,77.41,56.68,73.92
medicinska-skola-uzice,2022-10-28T19:00:00,90.31,69.09,85.2
medicinska-skola-uzice,2022-10-28T18:00:00,101.15,80.83,98.66
medicinska-skola-uzice,2022-10-28T17:00:00,104.2,85.63,105.47
medicinska-skola-uzice,2022-10-28T16:00:00,79.33,58.36,74.39
medicinska-skola-uzice,2022-10-28T15:00:00,57.66,34.97,49.95
medicinska-skola-uzice,2022-10-28T14:00:00,39.8,15.93,23.38
medicinska-skola-uzice,2022-10-28T13:00:00,28.58,5.27,10.81
medicinska-skola-uzice,2022-10-28T12:00:00,25.49,2.61,7.73
medicinska-skola-uzice,2022-10-28T11:00:00,32.43,8.37,14.11
medicinska-skola-uzice,2022-10-28T10:00:00,35.58,11.69,18.14
medicinska-skola-uzice,2022-10-28T09:00:00,44.58,20.88,29.61
medicinska-skola-uzice,2022-10-28T08:00:00,49.94,26.92,38.14
medicinska-skola-uzice,2022-10-28T07:00:00,46.16,22.13,30.76
medicinska-skola-uzice,2022-10-28T06:00:00,43.14,18.72,26.38
medicinska-skola-uzice,2022-10-28T05:00:00,46.62,22.77,31.74
medicinska-skola-uzice,2022-10-28T04:00:00,42.43,18.2,25.89
medicinska-skola-uzice,2022-10-28T03:00:00,39.16,14.97,22.17
medicinska-skola-uzice,2022-10-28T02:00:00,46.01,22.41,31.22
medicinska-skola-uzice,2022-10-28T01:00:00,40.49,16.41,23.84
medicinska-skola-uzice,2022-10-28T00:00:00,42.32,18.07,25.68
medicinska-skola-uzice,2022-10-27T23:00:00,45.2,21.19,29.69
medicinska-skola-uzice,2022-10-27T22:00:00,51.71,29.25,42.01
medicinska-skola-uzice,2022-10-27T21:00:00,57.01,34.82,50.21
medicinska-skola-uzice,2022-10-27T20:00:00,63.02,40.59,57.94
medicinska-skola-uzice,2022-10-27T19:00:00,72.33,50.98,69.4
medicinska-skola-uzice,2022-10-27T18:00:00,68.49,46.21,64.29
medicinska-skola-uzice,2022-10-27T17:00:00,73.83,51.39,69.42
medicinska-skola-uzice,2022-10-27T16:00:00,72.89,51.4,68.27
medicinska-skola-uzice,2022-10-27T15:00:00,53.35,30.33,43.0
medicinska-skola-uzice,2022-10-27T14:00:00,32.12,8.56,14.78
medicinska-skola-uzice,2022-10-27T13:00:00,27.66,4.74,10.01
medicinska-skola-uzice,2022-10-27T12:00:00,25.51,2.64,7.73
medicinska-skola-uzice,2022-10-27T11:00:00,29.32,5.92,11.37
medicinska-skola-uzice,2022-10-27T10:00:00,34.14,10.7,17.34
medicinska-skola-uzice,2022-10-27T09:00:00,40.29,17.32,25.77
medicinska-skola-uzice,2022-10-27T08:00:00,47.31,25.71,37.22
medicinska-skola-uzice,2022-10-27T07:00:00,46.04,23.05,32.23
medicinska-skola-uzice,2022-10-27T06:00:00,46.27,22.8,32.13
medicinska-skola-uzice,2022-10-27T05:00:00,38.95,14.78,21.99
medicinska-skola-uzice,2022-10-27T04:00:00,34.4,10.58,17.09
medicinska-skola-uzice,2022-10-27T03:00:00,32.89,9.73,16.45
medicinska-skola-uzice,2022-10-27T02:00:00,33.62,10.22,16.96
medicinska-skola-uzice,2022-10-27T01:00:00,35.31,11.79,18.78
medicinska-skola-uzice,2022-10-27T00:00:00,38.82,15.48,23.34
medicinska-skola-uzice,2022-10-26T23:00:00,46.68,23.97,33.78
medicinska-skola-uzice,2022-10-26T22:00:00,50.26,27.85,39.97
medicinska-skola-uzice,2022-10-26T21:00:00,56.41,34.64,50.42
medicinska-skola-uzice,2022-10-26T20:00:00,71.11,50.46,68.93
medicinska-skola-uzice,2022-10-26T19:00:00,76.51,55.68,72.4
medicinska-skola-uzice,2022-10-26T18:00:00,82.72,64.21,81.76
medicinska-skola-uzice,2022-10-26T17:00:00,78.22,57.05,73.78
medicinska-skola-uzice,2022-10-26T16:00:00,82.87,66.45,86.15
medicinska-skola-uzice,2022-10-26T15:00:00,56.84,34.6,49.73
medicinska-skola-uzice,2022-10-26T14:00:00,34.07,10.65,17.4
medicinska-skola-uzice,2022-10-26T13:00:00,26.86,3.91,9.35
medicinska-skola-uzice,2022-10-26T12:00:00,25.7,3.09,8.44
medicinska-skola-uzice,2022-10-26T11:00:00,30.11,6.88,12.81
medicinska-skola-uzice,2022-10-26T10:00:00,41.76,18.74,26.67
medicinska-skola-uzice,2022-10-26T09:00:00,49.11,27.05,38.52
medicinska-skola-uzice,2022-10-26T08:00:00,54.39,32.98,47.87
medicinska-skola-uzice,2022-10-26T07:00:00,49.62,27.36,38.87
medicinska-skola-uzice,2022-10-26T06:00:00,48.27,25.98,36.73
medicinska-skola-uzice,2022-10-26T05:00:00,46.19,23.59,33.34
medicinska-skola-uzice,2022-10-26T04:00:00,45.43,22.64,31.86
medicinska-skola-uzice,2022-10-26T03:00:00,43.41,20.72,29.45
medicinska-skola-uzice,2022-10-26T02:00:00,42.81,20.31,28.93
medicinska-skola-uzice,2022-10-26T01:00:00,45.33,22.65,32.19
medicinska-skola-uzice,2022-10-26T00:00:00,46.23,23.6,33.44
medicinska-skola-uzice,2022-10-25T23:00:00,49.9,27.82,39.97
medicinska-skola-uzice,2022-10-25T22:00:00,56.86,35.21,50.8
medicinska-skola-uzice,2022-10-25T21:00:00,61.29,39.72,57.47
medicinska-skola-uzice,2022-10-25T20:00:00,66.5,45.48,64.29
medicinska-skola-uzice,2022-10-25T19:00:00,80.45,59.73,76.3
medicinska-skola-uzice,2022-10-25T18:00:00,102.95,84.48,104.32
medicinska-skola-uzice,2022-10-25T17:00:00,94.34,75.63,93.88
medicinska-skola-uzice,2022-10-25T16:00:00,111.09,93.96,115.33
medicinska-skola-uzice,2022-10-25T15:00:00,76.05,53.89,69.55
medicinska-skola-uzice,2022-10-25T14:00:00,46.93,24.44,34.95
medicinska-skola-uzice,2022-10-25T13:00:00,41.85,19.71,29.04
medicinska-skola-uzice,2022-10-25T12:00:00,35.15,12.4,19.94
medicinska-skola-uzice,2022-10-25T11:00:00,45.36,22.96,32.85
medicinska-skola-uzice,2022-10-25T10:00:00,47.19,25.15,36.25
medicinska-skola-uzice,2022-10-25T09:00:00,47.78,26.3,38.89
medicinska-skola-uzice,2022-10-25T08:00:00,48.92,26.79,38.91
medicinska-skola-uzice,2022-10-25T07:00:00,50.02,27.4,39.61
medicinska-skola-uzice,2022-10-25T06:00:00,53.78,31.22,45.31
medicinska-skola-uzice,2022-10-25T05:00:00,39.22,16.05,24.23
medicinska-skola-uzice,2022-10-25T04:00:00,33.33,10.36,17.77
medicinska-skola-uzice,2022-10-25T03:00:00,33.22,10.47,17.77
medicinska-skola-uzice,2022-10-25T02:00:00,38.49,15.78,24.38
medicinska-skola-uzice,2022-10-25T01:00:00,35.83,13.12,21.19
medicinska-skola-uzice,2022-10-25T00:00:00,39.46,16.81,25.59
medicinska-skola-uzice,2022-10-24T23:00:00,39.95,17.26,25.99
medicinska-skola-uzice,2022-10-24T22:00:00,49.71,27.02,38.84
medicinska-skola-uzice,2022-10-24T21:00:00,45.3,22.73,32.66
medicinska-skola-uzice,2022-10-24T20:00:00,59.89,38.7,56.52
medicinska-skola-uzice,2022-10-24T19:00:00,66.07,44.67,64.07
medicinska-skola-uzice,2022-10-24T18:00:00,79.03,58.04,75.25
medicinska-skola-uzice,2022-10-24T17:00:00,71.04,50.31,68.66
medicinska-skola-uzice,2022-10-24T16:00:00,73.41,51.54,68.82
medicinska-skola-uzice,2022-10-24T15:00:00,51.72,29.45,42.59
medicinska-skola-uzice,2022-10-24T14:00:00,37.22,14.0,21.49
medicinska-skola-uzice,2022-10-24T13:00:00,39.85,16.5,23.96
medicinska-skola-uzice,2022-10-24T12:00:00,37.81,14.56,21.5
medicinska-skola-uzice,2022-10-24T11:00:00,39.55,15.85,22.92
medicinska-skola-uzice,2022-10-24T10:00:00,44.41,21.14,29.57
medicinska-skola-uzice,2022-10-24T09:00:00,48.41,25.8,36.5
medicinska-skola-uzice,2022-10-24T08:00:00,51.95,29.81,42.95
medicinska-skola-uzice,2022-10-24T07:00:00,51.91,29.62,42.82
medicinska-skola-uzice,2022-10-24T06:00:00,48.57,26.41,37.86
medicinska-skola-uzice,2022-10-24T05:00:00,43.0,20.95,30.44
medicinska-skola-uzice,2022-10-24T04:00:00,42.87,22.0,32.82
medicinska-skola-uzice,2022-10-24T03:00:00,39.34,16.52,24.91
medicinska-skola-uzice,2022-10-24T02:00:00,42.21,19.56,27.96
medicinska-skola-uzice,2022-10-24T01:00:00,50.81,29.37,42.39
medicinska-skola-uzice,2022-10-24T00:00:00,44.82,21.81,30.66
medicinska-skola-uzice,2022-10-23T23:00:00,52.93,30.67,43.95
medicinska-skola-uzice,2022-10-23T22:00:00,58.77,37.72,54.79
medicinska-skola-uzice,2022-10-23T21:00:00,64.35,43.21,62.16
medicinska-skola-uzice,2022-10-23T20:00:00,78.36,58.68,75.35
medicinska-skola-uzice,2022-10-23T19:00:00,94.2,74.03,90.58
medicinska-skola-uzice,2022-10-23T18:00:00,103.71,84.83,103.84
medicinska-skola-uzice,2022-10-23T17:00:00,88.53,66.9,82.26
medicinska-skola-uzice,2022-10-23T16:00:00,72.15,50.57,68.45
medicinska-skola-uzice,2022-10-23T15:00:00,62.98,40.93,58.07
medicinska-skola-uzice,2022-10-23T14:00:00,38.94,15.19,22.29
medicinska-skola-uzice,2022-10-23T13:00:00,38.7,14.76,21.65
medicinska-skola-uzice,2022-10-23T12:00:00,34.36,10.83,17.06
medicinska-skola-uzice,2022-10-23T11:00:00,38.05,14.35,21.2
medicinska-skola-uzice,2022-10-23T10:00:00,39.73,16.2,23.65
medicinska-skola-uzice,2022-10-23T09:00:00,43.48,20.34,28.59
medicinska-skola-uzice,2022-10-23T08:00:00,52.05,29.87,42.77
medicinska-skola-uzice,2022-10-23T07:00:00,51.2,28.88,41.44
medicinska-skola-uzice,2022-10-23T06:00:00,50.63,28.26,40.32
medicinska-skola-uzice,2022-10-23T05:00:00,56.25,34.38,49.71
medicinska-skola-uzice,2022-10-23T04:00:00,50.28,28.1,39.9
medicinska-skola-uzice,2022-10-23T03:00:00,48.1,25.69,36.14
medicinska-skola-uzice,2022-10-23T02:00:00,45.34,22.55,31.63
medicinska-skola-uzice,2022-10-23T01:00:00,56.61,34.96,50.6
medicinska-skola-uzice,2022-10-23T00:00:00,45.73,22.87,32.78
medicinska-skola-uzice,2022-10-22T23:00:00,46.5,24.41,35.51
medicinska-skola-uzice,2022-10-22T22:00:00,65.08,44.56,61.08
medicinska-skola-uzice,2022-10-22T21:00:00,78.96,59.94,77.3
medicinska-skola-uzice,2022-10-22T20:00:00,72.11,51.88,69.78
medicinska-skola-uzice,2022-10-22T19:00:00,68.09,46.57,64.61
medicinska-skola-uzice,2022-10-22T18:00:00,71.69,50.79,68.26
medicinska-skola-uzice,2022-10-22T17:00:00,88.7,68.26,85.21
medicinska-skola-uzice,2022-10-22T16:00:00,68.92,47.3,65.18
medicinska-skola-uzice,2022-10-22T15:00:00,57.4,35.39,50.53
medicinska-skola-uzice,2022-10-22T14:00:00,44.43,21.68,31.15
medicinska-skola-uzice,2022-10-22T13:00:00,23.47,0.95,6.01
medicinska-skola-uzice,2022-10-22T12:00:00,33.53,11.05,18.77
medicinska-skola-uzice,2022-10-22T11:00:00,60.68,39.63,57.81
medicinska-skola-uzice,2022-10-22T10:00:00,58.79,37.71,55.23
medicinska-skola-uzice,2022-10-22T09:00:00,60.34,39.76,57.57
medicinska-skola-uzice,2022-10-22T08:00:00,74.45,55.9,73.81
medicinska-skola-uzice,2022-10-22T07:00:00,85.23,66.56,83.95
medicinska-skola-uzice,2022-10-22T06:00:00,96.33,79.96,100.19
medicinska-skola-uzice,2022-10-22T05:00:00,83.26,64.51,81.22
medicinska-skola-uzice,2022-10-22T04:00:00,75.05,55.2,72.13
medicinska-skola-uzice,2022-10-22T03:00:00,67.41,46.53,65.01
medicinska-skola-uzice,2022-10-22T02:00:00,79.61,60.42,76.74
medicinska-skola-uzice,2022-10-22T01:00:00,77.56,58.12,74.59
medicinska-skola-uzice,2022-10-22T00:00:00,67.95,47.28,65.54
medicinska-skola-uzice,2022-10-21T23:00:00,68.61,47.87,65.97
medicinska-skola-uzice,2022-10-21T22:00:00,65.33,44.11,62.37
medicinska-skola-uzice,2022-10-21T21:00:00,91.89,72.73,90.48
medicinska-skola-uzice,2022-10-21T20:00:00,99.01,80.65,100.23
medicinska-skola-uzice,2022-10-21T19:00:00,136.61,119.64,145.05
medicinska-skola-uzice,2022-10-21T18:00:00,130.23,114.29,139.54
medicinska-skola-uzice,2022-10-21T17:00:00,118.78,102.25,125.32
medicinska-skola-uzice,2022-10-21T16:00:00,89.28,67.86,84.12
medicinska-skola-uzice,2022-10-21T15:00:00,93.1,75.49,95.02
medicinska-skola-uzice,2022-10-21T14:00:00,49.8,27.79,40.13
medicinska-skola-uzice,2022-10-21T13:00:00,44.33,20.97,29.66
medicinska-skola-uzice,2022-10-21T12:00:00,43.99,20.52,28.36
medicinska-skola-uzice,2022-10-21T11:00:00,39.64,16.38,23.91
medicinska-skola-uzice,2022-10-21T10:00:00,48.21,25.9,37.3
medicinska-skola-uzice,2022-10-21T09:00:00,52.16,30.88,44.81
medicinska-skola-uzice,2022-10-21T08:00:00,53.41,32.21,46.95
medicinska-skola-uzice,2022-10-21T07:00:00,62.15,41.93,61.22
medicinska-skola-uzice,2022-10-21T06:00:00,56.63,35.18,51.05
medicinska-skola-uzice,2022-10-21T05:00:00,54.9,32.94,47.28
medicinska-skola-uzice,2022-10-21T04:00:00,48.85,26.89,38.52
medicinska-skola-uzice,2022-10-21T03:00:00,45.86,23.4,33.21
medicinska-skola-uzice,2022-10-21T02:00:00,50.04,28.15,40.21
medicinska-skola-uzice,2022-10-21T01:00:00,48.76,26.07,36.56
medicinska-skola-uzice,2022-10-21T00:00:00,49.4,27.29,38.65
medicinska-skola-uzice,2022-10-20T23:00:00,53.07,31.38,45.11
medicinska-skola-uzice,2022-10-20T22:00:00,60.17,38.71,55.61
medicinska-skola-uzice,2022-10-20T21:00:00,82.63,61.85,77.87
medicinska-skola-uzice,2022-10-20T20:00:00,96.72,76.65,94.32
medicinska-skola-uzice,2022-10-20T19:00:00,97.83,80.09,98.98
medicinska-skola-uzice,2022-10-20T18:00:00,77.41,56.69,73.44
medicinska-skola-uzice,2022-10-20T17:00:00,70.21,48.08,65.4
medicinska-skola-uzice,2022-10-20T16:00:00,70.57,48.72,66.27
medicinska-skola-uzice,2022-10-20T15:00:00,36.37,12.81,19.78
medicinska-skola-uzice,2022-10-20T14:00:00,28.07,4.71,9.87
medicinska-skola-uzice,2022-10-20T13:00:00,25.68,2.9,7.92
medicinska-skola-uzice,2022-10-20T12:00:00,26.89,3.76,8.92
medicinska-skola-uzice,2022-10-20T11:00:00,27.87,4.76,9.95
medicinska-skola-uzice,2022-10-20T10:00:00,29.98,6.69,12.54
medicinska-skola-uzice,2022-10-20T09:00:00,32.02,8.8,14.87
medicinska-skola-uzice,2022-10-20T08:00:00,33.81,10.94,17.48
medicinska-skola-uzice,2022-10-20T07:00:00,44.01,21.1,29.84
medicinska-skola-uzice,2022-10-20T06:00:00,48.75,26.44,37.35
medicinska-skola-uzice,2022-10-20T05:00:00,56.89,35.36,50.4
medicinska-skola-uzice,2022-10-20T04:00:00,50.44,28.26,40.99
medicinska-skola-uzice,2022-10-20T03:00:00,37.81,14.63,21.88
medicinska-skola-uzice,2022-10-20T02:00:00,43.07,20.51,29.01
medicinska-skola-uzice,2022-10-20T01:00:00,44.44,21.92,30.93
medicinska-skola-uzice,2022-10-20T00:00:00,47.37,25.12,35.58
medicinska-skola-uzice,2022-10-19T23:00:00,53.07,31.26,45.22
medicinska-skola-uzice,2022-10-19T22:00:00,54.22,32.33,46.25
medicinska-skola-uzice,2022-10-19T21:00:00,55.37,33.23,46.49
medicinska-skola-uzice,2022-10-19T20:00:00,97.36,79.57,98.12
medicinska-skola-uzice,2022-10-19T19:00:00,106.13,88.55,109.05
medicinska-skola-uzice,2022-10-19T18:00:00,130.4,116.36,142.33
medicinska-skola-uzice,2022-10-19T17:00:00,98.1,78.96,96.78
medicinska-skola-uzice,2022-10-19T16:00:00,55.35,33.81,48.41
medicinska-skola-uzice,2022-10-19T15:00:00,51.15,29.36,42.12
medicinska-skola-uzice,2022-10-19T14:00:00,50.08,28.11,39.9
medicinska-skola-uzice,2022-10-19T13:00:00,49.12,26.28,36.45
medicinska-skola-uzice,2022-10-19T12:00:00,41.89,17.66,24.8
medicinska-skola-uzice,2022-10-19T11:00:00,39.71,15.51,22.25
medicinska-skola-uzice,2022-10-19T10:00:00,39.02,15.11,21.94
medicinska-skola-uzice,2022-10-19T09:00:00,44.57,21.1,29.15
medicinska-skola-uzice,2022-10-19T08:00:00,54.33,32.31,46.31
medicinska-skola-uzice,2022-10-19T07:00:00,62.71,42.57,61.73
medicinska-skola-uzice,2022-10-19T06:00:00,52.6,30.8,44.72
medicinska-skola-uzice,2022-10-19T05:00:00,52.1,29.35,41.91
medicinska-skola-uzice,2022-10-19T04:00:00,41.73,18.81,27.33
medicinska-skola-uzice,2022-10-19T03:00:00,41.19,17.96,26.43
medicinska-skola-uzice,2022-10-19T02:00:00,43.32,20.56,29.43
medicinska-skola-uzice,2022-10-19T01:00:00,48.38,26.12,37.18
medicinska-skola-uzice,2022-10-19T00:00:00,47.56,25.07,35.59
medicinska-skola-uzice,2022-10-18T23:00:00,54.67,32.46,46.96
medicinska-skola-uzice,2022-10-18T22:00:00,57.23,35.49,51.25
medicinska-skola-uzice,2022-10-18T21:00:00,62.0,40.8,58.65
medicinska-skola-uzice,2022-10-18T20:00:00,75.32,54.71,71.73
medicinska-skola-uzice,2022-10-18T19:00:00,90.04,70.23,87.19
medicinska-skola-uzice,2022-10-18T18:00:00,106.79,90.89,113.04
medicinska-skola-uzice,2022-10-18T17:00:00,108.23,91.83,113.58
medicinska-skola-uzice,2022-10-18T16:00:00,78.2,58.96,76.18
medicinska-skola-uzice,2022-10-18T15:00:00,73.22,53.72,71.15
medicinska-skola-uzice,2022-10-18T14:00:00,38.2,14.45,21.43
medicinska-skola-uzice,2022-10-18T13:00:00,36.95,13.4,19.78
medicinska-skola-uzice,2022-10-18T12:00:00,31.97,8.36,14.01
medicinska-skola-uzice,2022-10-18T11:00:00,34.8,11.24,17.49
medicinska-skola-uzice,2022-10-18T10:00:00,41.96,18.79,26.63
medicinska-skola-uzice,2022-10-18T09:00:00,47.49,25.4,36.36
medicinska-skola-uzice,2022-10-18T08:00:00,53.87,32.97,48.93
medicinska-skola-uzice,2022-10-18T07:00:00,52.88,30.94,44.82
medicinska-skola-uzice,2022-10-18T06:00:00,47.66,25.62,36.63
medicinska-skola-uzice,2022-10-18T05:00:00,49.69,26.88,38.06
medicinska-skola-uzice,2022-10-18T04:00:00,41.42,18.55,26.59
medicinska-skola-uzice,2022-10-18T03:00:00,40.63,17.5,25.5
medicinska-skola-uzice,2022-10-18T02:00:00,42.36,19.42,27.98
medicinska-skola-uzice,2022-10-18T01:00:00,42.9,19.93,28.35
medicinska-skola-uzice,2022-10-18T00:00:00,45.52,22.71,31.99
medicinska-skola-uzice,2022-10-17T23:00:00,50.53,28.63,41.22
medicinska-skola-uzice,2022-10-17T22:00:00,57.54,35.42,50.69
medicinska-skola-uzice,2022-10-17T21:00:00,61.29,39.56,56.94
medicinska-skola-uzice,2022-10-17T20:00:00,72.89,51.78,69.09
medicinska-skola-uzice,2022-10-17T19:00:00,92.15,71.98,88.7
medicinska-skola-uzice,2022-10-17T18:00:00,99.51,80.44,98.99
medicinska-skola-uzice,2022-10-17T17:00:00,82.43,61.51,77.49
medicinska-skola-uzice,2022-10-17T16:00:00,89.6,70.35,88.34
medicinska-skola-uzice,2022-10-17T15:00:00,52.4,30.7,44.79
medicinska-skola-uzice,2022-10-17T14:00:00,33.75,9.82,15.76
medicinska-skola-uzice,2022-10-17T13:00:00,37.03,13.45,20.08
medicinska-skola-uzice,2022-10-17T12:00:00,32.98,9.47,15.34
medicinska-skola-uzice,2022-10-17T11:00:00,33.34,9.85,15.92
medicinska-skola-uzice,2022-10-17T10:00:00,42.42,19.2,27.29
medicinska-skola-uzice,2022-10-17T09:00:00,49.13,26.86,37.69
medicinska-skola-uzice,2022-10-17T08:00:00,51.72,29.83,42.76
medicinska-skola-uzice,2022-10-17T07:00:00,54.94,33.37,48.13
medicinska-skola-uzice,2022-10-17T06:00:00,50.17,28.16,40.2
medicinska-skola-uzice,2022-10-17T05:00:00,52.22,30.06,43.03
medicinska-skola-uzice,2022-10-17T04:00:00,45.01,22.25,31.07
medicinska-skola-uzice,2022-10-17T03:00:00,44.08,21.59,30.27
medicinska-skola-uzice,2022-10-17T02:00:00,44.12,21.62,30.61
medicinska-skola-uzice,2022-10-17T01:00:00,43.49,20.58,28.95
medicinska-skola-uzice,2022-10-17T00:00:00,45.9,23.54,32.59
medicinska-skola-uzice,2022-10-16T23:00:00,49.34,27.27,38.54
medicinska-skola-uzice,2022-10-16T22:00:00,56.9,35.11,50.56
medicinska-skola-uzice,2022-10-16T21:00:00,61.87,41.02,59.54
medicinska-skola-uzice,2022-10-16T20:00:00,69.84,48.6,67.53
medicinska-skola-uzice,2022-10-16T19:00:00,86.37,66.4,82.5
medicinska-skola-uzice,2022-10-16T18:00:00,82.0,62.3,78.48
medicinska-skola-uzice,2022-10-16T17:00:00,81.75,61.68,78.46
medicinska-skola-uzice,2022-10-16T16:00:00,58.95,37.14,53.48
medicinska-skola-uzice,2022-10-16T15:00:00,52.1,29.88,42.97
medicinska-skola-uzice,2022-10-16T14:00:00,34.92,11.53,17.7
medicinska-skola-uzice,2022-10-16T13:00:00,33.44,9.86,15.93
medicinska-skola-uzice,2022-10-16T12:00:00,32.65,9.26,15.07
medicinska-skola-uzice,2022-10-16T11:00:00,37.11,13.58,20.14
medicinska-skola-uzice,2022-10-16T10:00:00,48.84,26.27,36.76
medicinska-skola-uzice,2022-10-16T09:00:00,45.65,22.73,31.6
medicinska-skola-uzice,2022-10-16T08:00:00,49.36,27.07,38.28
medicinska-skola-uzice,2022-10-16T07:00:00,51.15,29.09,41.85
medicinska-skola-uzice,2022-10-16T06:00:00,50.63,28.45,40.45
medicinska-skola-uzice,2022-10-16T05:00:00,46.71,23.89,33.44
medicinska-skola-uzice,2022-10-16T04:00:00,47.57,25.02,35.41
medicinska-skola-uzice,2022-10-16T03:00:00,44.74,22.1,31.0
medicinska-skola-uzice,2022-10-16T02:00:00,46.67,24.06,33.7
medicinska-skola-uzice,2022-10-16T01:00:00,46.48,24.13,34.4
medicinska-skola-uzice,2022-10-16T00:00:00,48.34,26.01,37.12
medicinska-skola-uzice,2022-10-15T23:00:00,53.96,32.0,46.3
medicinska-skola-uzice,2022-10-15T22:00:00,60.19,38.83,56.03
medicinska-skola-uzice,2022-10-15T21:00:00,62.46,41.51,59.45
medicinska-skola-uzice,2022-10-15T20:00:00,81.77,62.08,77.82
medicinska-skola-uzice,2022-10-15T19:00:00,89.88,70.92,88.04
medicinska-skola-uzice,2022-10-15T18:00:00,80.83,61.19,77.16
medicinska-skola-uzice,2022-10-15T17:00:00,65.58,43.73,61.75
medicinska-skola-uzice,2022-10-15T16:00:00,68.99,46.7,64.13
